@id,system:index,feature_id,id,landuse,year,crop_Month_01,crop_Month_02,crop_Month_03,crop_Month_04,crop_Month_05,crop_Month_06,crop_Month_07,crop_Month_08,crop_Month_09,crop_Month_10,crop_Month_11,crop_Month_12,sum_Month_01,sum_Month_02,sum_Month_03,sum_Month_04,sum_Month_05,sum_Month_06,sum_Month_07,sum_Month_08,sum_Month_09,sum_Month_10,sum_Month_11,sum_Month_12
way/1097275288,132_000000000000000000a9,000000000000000000a9,way/1097275288,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275295,132_000000000000000000aa,000000000000000000aa,way/1097275295,farmland,2011,,,,,,,,,,,,,0.0667222359601189,0.1050742897332883,0.4819785548191444,0.192109276266659,0.049037207809149,0.0,0.0,0.0,0.0142499811509076,0.224006690231024,0.7435091168272729,0.2248829710717294
way/1097275296,132_000000000000000000ab,000000000000000000ab,way/1097275296,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275303,132_000000000000000000ac,000000000000000000ac,way/1097275303,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275322,132_000000000000000000ad,000000000000000000ad,way/1097275322,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275333,132_000000000000000000ae,000000000000000000ae,way/1097275333,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275334,132_000000000000000000af,000000000000000000af,way/1097275334,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275336,132_000000000000000000b0,000000000000000000b0,way/1097275336,farmland,2011,,,,,,,,,,,,,0.0667222359601189,0.1050742897332883,0.4819785548191444,0.192109276266659,0.049037207809149,0.0,0.0,0.0,0.0142499811509076,0.224006690231024,0.7435091168272729,0.2248829710717294
way/1097275337,132_000000000000000000b1,000000000000000000b1,way/1097275337,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275340,132_000000000000000000b2,000000000000000000b2,way/1097275340,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275342,132_000000000000000000b3,000000000000000000b3,way/1097275342,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275343,132_000000000000000000b4,000000000000000000b4,way/1097275343,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189000162,132_000000000000000000b5,000000000000000000b5,way/1189000162,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189000490,132_000000000000000000b6,000000000000000000b6,way/1189000490,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189000491,132_000000000000000000b7,000000000000000000b7,way/1189000491,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189002593,132_000000000000000000b8,000000000000000000b8,way/1189002593,farmland,2011,,,,,,,,,,,,,0.0604870571809656,0.116600227355957,0.4602579603008195,0.1802807901419845,0.0912969252642463,0.0,0.021897227156396,0.0254343537723316,0.0377369637582816,0.3095103544347426,1.00251283084645,0.2371756759344362
way/1189002594,132_000000000000000000b9,000000000000000000b9,way/1189002594,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189002596,132_000000000000000000ba,000000000000000000ba,way/1189002596,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189003166,132_000000000000000000bb,000000000000000000bb,way/1189003166,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189003167,132_000000000000000000bc,000000000000000000bc,way/1189003167,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1194723986,132_000000000000000000bd,000000000000000000bd,way/1194723986,farmland,2011,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/492807117,132_00000000000000000002,00000000000000000002,way/492807117,farmland,2011,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/492807893,132_00000000000000000003,00000000000000000003,way/492807893,farmland,2011,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/492810929,132_00000000000000000004,00000000000000000004,way/492810929,farmland,2011,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571414747,132_00000000000000000005,00000000000000000005,way/571414747,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571416482,132_00000000000000000006,00000000000000000006,way/571416482,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571416500,132_00000000000000000007,00000000000000000007,way/571416500,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571416502,132_00000000000000000008,00000000000000000008,way/571416502,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571416503,132_00000000000000000009,00000000000000000009,way/571416503,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571416505,132_0000000000000000000a,0000000000000000000a,way/571416505,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571416506,132_0000000000000000000b,0000000000000000000b,way/571416506,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571838768,132_0000000000000000000c,0000000000000000000c,way/571838768,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571838770,132_0000000000000000000d,0000000000000000000d,way/571838770,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571838777,132_0000000000000000000e,0000000000000000000e,way/571838777,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571838779,132_0000000000000000000f,0000000000000000000f,way/571838779,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571838780,132_00000000000000000010,00000000000000000010,way/571838780,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571838781,132_00000000000000000011,00000000000000000011,way/571838781,farmland,2011,,,,,,,,,,,,,0.0411716872570561,0.2159968039568732,0.5445333892223881,0.1484603975333419,0.1123009476007199,0.0223250389099121,0.0,0.0213514299953685,0.0,0.2959489373599782,0.9611279169718424,0.2358669879389744
way/571840185,132_00000000000000000012,00000000000000000012,way/571840185,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571840200,132_00000000000000000013,00000000000000000013,way/571840200,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571840208,132_00000000000000000014,00000000000000000014,way/571840208,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571840210,132_00000000000000000015,00000000000000000015,way/571840210,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/572359569,132_00000000000000000016,00000000000000000016,way/572359569,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/572359573,132_00000000000000000017,00000000000000000017,way/572359573,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/572359577,132_00000000000000000018,00000000000000000018,way/572359577,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/572359586,132_00000000000000000019,00000000000000000019,way/572359586,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/578369429,132_0000000000000000001a,0000000000000000001a,way/578369429,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/578369430,132_0000000000000000001b,0000000000000000001b,way/578369430,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/582492062,132_0000000000000000001c,0000000000000000001c,way/582492062,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/582492066,132_0000000000000000001d,0000000000000000001d,way/582492066,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/582500803,132_0000000000000000001e,0000000000000000001e,way/582500803,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/582500805,132_0000000000000000001f,0000000000000000001f,way/582500805,farmland,2011,,,,,,,,,,,,,0.0434038106132956,0.3024251152487362,0.6630645303165211,0.1982629364612055,0.1638601564893535,0.0428141780928069,0.0246474153855267,0.0479448094087488,0.0274088579065659,0.4209961685479856,1.2773160971847235,0.2402322357776118
way/582500807,132_00000000000000000020,00000000000000000020,way/582500807,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/582500808,132_00000000000000000021,00000000000000000021,way/582500808,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/582501004,132_00000000000000000022,00000000000000000022,way/582501004,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/585097422,132_00000000000000000023,00000000000000000023,way/585097422,farmland,2011,fruits,fruits,fruits,fruits,fruits,fruits,fruits,fruits,fruits,fruits,fruits,fruits,0.0405964122099034,0.2095787328832289,0.5637042774873621,0.1823584463082107,0.1209632275151271,0.0252816480748793,0.0223246714648078,0.0289897170721315,0.0200037114760454,0.3224116605870863,0.9901845333622952,0.2214059306126014
way/585340659,132_00000000000000000024,00000000000000000024,way/585340659,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/585340660,132_00000000000000000025,00000000000000000025,way/585340660,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/585340662,132_00000000000000000026,00000000000000000026,way/585340662,farmland,2011,,,,,,,,,,,,,0.0467784694596832,0.21136562870998,0.6541412203919653,0.18409797818053,0.1173008638269761,0.0271587268978941,0.0215575451944388,0.0317874562506582,0.0207368271023619,0.3139936409744562,1.054832664190554,0.1942684697169883
way/585340663,132_00000000000000000027,00000000000000000027,way/585340663,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/585340664,132_00000000000000000028,00000000000000000028,way/585340664,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/585340665,132_00000000000000000029,00000000000000000029,way/585340665,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/585340666,132_0000000000000000002a,0000000000000000002a,way/585340666,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/827847118,132_0000000000000000002b,0000000000000000002b,way/827847118,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/827847133,132_0000000000000000002c,0000000000000000002c,way/827847133,farmland,2011,,,,,,,,,,,,,0.0393364663217582,0.2431516946530809,0.5007895076976103,0.1081129803377039,0.1263289208505668,0.0,0.0,0.0,0.0,0.234754861569872,0.7270638596777822,0.1657337805804084
way/827847135,132_0000000000000000002d,0000000000000000002d,way/827847135,farmland,2011,,,,,,,,,,,,,0.0393364663217582,0.2431516946530809,0.5007895076976103,0.1081129803377039,0.1263289208505668,0.0,0.0,0.0,0.0,0.234754861569872,0.7270638596777822,0.1657337805804084
way/827847136,132_0000000000000000002e,0000000000000000002e,way/827847136,farmland,2011,,,,,,,,,,,,,0.0393364663217582,0.2431516946530809,0.5007895076976103,0.1081129803377039,0.1263289208505668,0.0,0.0,0.0,0.0,0.234754861569872,0.7270638596777822,0.1657337805804084
way/827847137,132_0000000000000000002f,0000000000000000002f,way/827847137,farmland,2011,,,,,,,,,,,,,0.0393364663217582,0.2431516946530809,0.5007895076976103,0.1081129803377039,0.1263289208505668,0.0,0.0,0.0,0.0,0.234754861569872,0.7270638596777822,0.1657337805804084
way/827847138,132_00000000000000000030,00000000000000000030,way/827847138,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/827847140,132_00000000000000000031,00000000000000000031,way/827847140,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/827847142,132_00000000000000000032,00000000000000000032,way/827847142,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/827847143,132_00000000000000000033,00000000000000000033,way/827847143,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/827847146,132_00000000000000000034,00000000000000000034,way/827847146,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/830382691,132_00000000000000000035,00000000000000000035,way/830382691,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/830382692,132_00000000000000000036,00000000000000000036,way/830382692,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/830382699,132_00000000000000000037,00000000000000000037,way/830382699,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/830402251,132_00000000000000000038,00000000000000000038,way/830402251,farmland,2011,,,,,,,,,,,,,0.2487736982457778,1.2729386722340303,2.5953831953160904,0.5103247025433708,0.4612778607536764,0.0,0.0,0.0,0.1017500260296989,0.9903207217945772,4.591163321102367,1.1026951509363512
way/848924174,132_00000000000000000039,00000000000000000039,way/848924174,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849366800,132_0000000000000000003a,0000000000000000003a,way/849366800,farmland,2011,,,,,,,,,,,,,0.0520919425814759,0.2009264291501512,0.4188498179117838,0.103034703871783,0.0962096719180836,0.0,0.0,0.0,0.0,0.1635743758257697,0.7067014544617896,0.2199961475297516
way/849838178,132_0000000000000000003b,0000000000000000003b,way/849838178,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838179,132_0000000000000000003c,0000000000000000003c,way/849838179,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838180,132_0000000000000000003d,0000000000000000003d,way/849838180,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838181,132_0000000000000000003e,0000000000000000003e,way/849838181,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838182,132_0000000000000000003f,0000000000000000003f,way/849838182,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838183,132_00000000000000000040,00000000000000000040,way/849838183,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838184,132_00000000000000000041,00000000000000000041,way/849838184,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838185,132_00000000000000000042,00000000000000000042,way/849838185,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838186,132_00000000000000000043,00000000000000000043,way/849838186,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838187,132_00000000000000000044,00000000000000000044,way/849838187,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838188,132_00000000000000000045,00000000000000000045,way/849838188,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838189,132_00000000000000000046,00000000000000000046,way/849838189,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/849838190,132_00000000000000000047,00000000000000000047,way/849838190,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850196609,132_00000000000000000048,00000000000000000048,way/850196609,farmland,2011,,,,,,,,,,,,,0.0605190090104645,0.1711250679165709,0.4063695010016946,0.192473617254519,0.1022187924852558,0.0,0.0275263477774227,0.0296088125191482,0.0382814454097373,0.2026496064429189,0.7506635684593052,0.1868775311638327
way/850217478,132_00000000000000000049,00000000000000000049,way/850217478,farmland,2011,,,,,,,,,,,,,0.0573650491003896,0.1646962483723958,0.6847853230495079,0.1923916386623008,0.1170377394732306,0.0200616499956916,0.0,0.0,0.0,0.2655301000557694,1.0087602727553424,0.2043849533679438
way/850221362,132_0000000000000000004a,0000000000000000004a,way/850221362,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221364,132_0000000000000000004b,0000000000000000004b,way/850221364,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221365,132_0000000000000000004c,0000000000000000004c,way/850221365,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221368,132_0000000000000000004d,0000000000000000004d,way/850221368,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221369,132_0000000000000000004e,0000000000000000004e,way/850221369,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221370,132_0000000000000000004f,0000000000000000004f,way/850221370,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221372,132_00000000000000000050,00000000000000000050,way/850221372,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221373,132_00000000000000000051,00000000000000000051,way/850221373,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221374,132_00000000000000000052,00000000000000000052,way/850221374,farmland,2011,,,,,,,,,,,,,0.0573650491003896,0.1646962483723958,0.6847853230495079,0.1923916386623008,0.1170377394732306,0.0200616499956916,0.0,0.0,0.0,0.2655301000557694,1.0087602727553424,0.2043849533679438
way/850221377,132_00000000000000000053,00000000000000000053,way/850221377,farmland,2011,,,,,,,,,,,,,0.0573650491003896,0.1646962483723958,0.6847853230495079,0.1923916386623008,0.1170377394732306,0.0200616499956916,0.0,0.0,0.0,0.2655301000557694,1.0087602727553424,0.2043849533679438
way/850221378,132_00000000000000000054,00000000000000000054,way/850221378,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850661503,132_00000000000000000055,00000000000000000055,way/850661503,farmland,2011,,,,,,,,,,,,,0.1562758277444278,0.6027792874504538,1.2565494537353517,0.3091041116153493,0.2886290157542509,0.0,0.0,0.0,0.0,0.4907231274773093,2.120104363385369,0.6599884425892549
way/850661511,132_00000000000000000056,00000000000000000056,way/850661511,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850661512,132_00000000000000000057,00000000000000000057,way/850661512,farmland,2011,,,,,,,,,,,,,0.0520919425814759,0.2009264291501512,0.4188498179117838,0.103034703871783,0.0962096719180836,0.0,0.0,0.0,0.0,0.1635743758257697,0.7067014544617896,0.2199961475297516
way/850661513,132_00000000000000000058,00000000000000000058,way/850661513,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850661514,132_00000000000000000059,00000000000000000059,way/850661514,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850661515,132_0000000000000000005a,0000000000000000005a,way/850661515,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850661516,132_0000000000000000005b,0000000000000000005b,way/850661516,farmland,2011,,,,,,,,,,,,,0.3558259776994293,1.3942413816265031,2.7929435505586517,0.7065095864090265,0.6109902624990426,0.0,0.0,0.0,0.0,1.0998900918399586,5.051572938058891,1.4827131701450722
way/850793064,132_0000000000000000005c,0000000000000000005c,way/850793064,farmland,2011,,,,,,,,,,,,,0.1041838851629518,0.4018528583003025,0.8376996358235677,0.2060694077435661,0.1924193438361672,0.0,0.0,0.0,0.0,0.3271487516515395,1.4134029089235791,0.4399922950595032
way/850794320,132_0000000000000000005d,0000000000000000005d,way/850794320,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850804673,132_0000000000000000005e,0000000000000000005e,way/850804673,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850804674,132_0000000000000000005f,0000000000000000005f,way/850804674,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850804676,132_00000000000000000060,00000000000000000060,way/850804676,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850807136,132_00000000000000000061,00000000000000000061,way/850807136,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850809086,132_00000000000000000062,00000000000000000062,way/850809086,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850809087,132_00000000000000000063,00000000000000000063,way/850809087,farmland,2011,,,,,,,,,,,,,0.0531370312559838,0.1724466361251531,0.4128271963082108,0.0800666996076995,0.0978016722436044,0.0,0.0,0.0,0.0,0.1626510264826756,0.7249262360965504,0.2216320972816617
way/850810624,132_00000000000000000064,00000000000000000064,way/850810624,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850810625,132_00000000000000000065,00000000000000000065,way/850810625,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850810626,132_00000000000000000066,00000000000000000066,way/850810626,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850810627,132_00000000000000000067,00000000000000000067,way/850810627,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850811615,132_00000000000000000068,00000000000000000068,way/850811615,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850811616,132_00000000000000000069,00000000000000000069,way/850811616,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850811617,132_0000000000000000006a,0000000000000000006a,way/850811617,farmland,2011,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
